"","pos_beh","eps","therm_t"
"1","pos_beh1","-0.768208631581227","36.4817913684188"
"2","pos_beh1","3.72777551673987","40.9777755167399"
"3","pos_beh1","1.51173922534247","38.7617392253425"
"4","pos_beh1","0.43922185847575","37.6892218584757"
"5","pos_beh1","-0.313439041701435","36.9365609582986"
"6","pos_beh1","2.78713858471404","40.037138584714"
"7","pos_beh1","-0.0990396076463212","37.1509603923537"
"8","pos_beh1","-0.244147427531506","37.0058525724685"
"9","pos_beh1","-0.299791019858434","36.9502089801416"
"10","pos_beh1","0.450842600976765","37.7008426009768"
"11","pos_beh1","-1.1458609237887","36.1041390762113"
"12","pos_beh1","0.12294285571189","37.3729428557119"
"13","pos_beh1","1.11454241262415","38.3645424126241"
"14","pos_beh1","-0.126033290812758","37.1239667091872"
"15","pos_beh1","-1.18934177483924","36.0606582251608"
"16","pos_beh1","-1.38323044690483","35.8667695530952"
"17","pos_beh1","1.29234356779249","38.5423435677925"
"18","pos_beh1","3.00441328146931","40.2544132814693"
"19","pos_beh1","1.404826518924","38.654826518924"
"20","pos_beh1","-2.42360230743629","34.8263976925637"
"21","pos_beh1","-0.862584883769925","36.3874151162301"
"22","pos_beh1","-0.0059596333542706","37.2440403666457"
"23","pos_beh1","-1.01416890485159","36.2358310951484"
"24","pos_beh1","-1.57444241292523","35.6755575870748"
"25","pos_beh1","-0.814920851497239","36.4350791485028"
"26","pos_beh1","0.834216795594213","38.0842167955942"
"27","pos_beh1","0.379256575504625","37.6292565755046"
"28","pos_beh1","-1.35272201208876","35.8972779879112"
"29","pos_beh1","1.23658703430262","38.4865870343026"
"30","pos_beh1","-2.34041962847443","34.9095803715256"
"31","pos_beh1","0.806991005096213","38.0569910050962"
"32","pos_beh1","-1.90253083018854","35.3474691698115"
"33","pos_beh1","0.960779741698936","38.2107797416989"
"34","pos_beh1","-0.803642727343167","36.4463572726568"
"35","pos_beh1","-1.52946422540265","35.7205357745973"
"36","pos_beh1","-1.2118222595902","36.0381777404098"
"37","pos_beh1","0.0852378367725218","37.3352378367725"
"38","pos_beh1","1.42531710532234","38.6753171053223"
"39","pos_beh1","-1.6901452492129","35.5598547507871"
"40","pos_beh1","-0.301752442008796","36.9482475579912"
"41","pos_beh1","-0.342743779793466","36.9072562202065"
"42","pos_beh1","0.83807439047103","38.088074390471"
"43","pos_beh1","1.12311815021092","38.3731181502109"
"44","pos_beh1","2.87730655394535","40.1273065539454"
"45","pos_beh1","1.51081171773195","38.7608117177319"
"46","pos_beh1","4.88002409997018","42.1300240999702"
"47","pos_beh1","-0.24262202074629","37.0073779792537"
"48","pos_beh1","0.500633318434698","37.7506333184347"
"49","pos_beh1","-1.76800946331002","35.48199053669"
"50","pos_beh1","1.61640649645255","38.8664064964526"
"51","pos_beh1","-1.49427141511597","35.755728584884"
"52","pos_beh1","0.790546053046692","38.0405460530467"
"53","pos_beh1","-2.23623825641142","35.0137617435886"
"54","pos_beh1","0.662044783725918","37.9120447837259"
"55","pos_beh1","2.14103809166224","39.3910380916622"
"56","pos_beh1","-0.09942282472447","37.1505771752755"
"57","pos_beh1","2.40753402121341","39.6575340212134"
"58","pos_beh1","-1.2717311186128","35.9782688813872"
"59","pos_beh1","1.56326485594955","38.8132648559495"
"60","pos_beh1","-0.459225891380433","36.7907741086196"
"61","pos_beh1","-1.18813730457698","36.061862695423"
"62","pos_beh1","2.1324880122808","39.3824880122808"
"63","pos_beh1","-0.23138260220224","37.0186173977978"
"64","pos_beh1","-0.197526936527401","37.0524730634726"
"65","pos_beh1","-1.32721788314402","35.922782116856"
"66","pos_beh1","2.57017687444115","39.8201768744411"
"67","pos_beh1","0.239044052637381","37.4890440526374"
"68","pos_beh1","3.15752097546213","40.4075209754621"
"69","pos_beh1","-0.441001667316815","36.8089983326832"
"70","pos_beh1","-0.988230223339196","36.2617697766608"
"71","pos_beh1","-0.748280387508585","36.5017196124914"
"72","pos_beh1","-0.302404757190999","36.947595242809"
"73","pos_beh1","-0.648838594065817","36.6011614059342"
"74","pos_beh1","-0.589697091259824","36.6603029087402"
"75","pos_beh1","0.519860008055835","37.7698600080558"
"76","pos_beh1","-0.730261197468449","36.5197388025315"
"77","pos_beh1","-1.23396081886999","36.01603918113"
"78","pos_beh1","0.329296683074574","37.5792966830746"
"79","pos_beh1","3.18243341162534","40.4324334116253"
"80","pos_beh1","1.34786353205973","38.5978635320597"
"81","pos_beh1","1.6388197078594","38.8888197078594"
"82","pos_beh1","0.536839399888526","37.7868393998885"
"83","pos_beh1","-0.947058628778028","36.302941371222"
"84","pos_beh1","0.98050776204849","38.2305077620485"
"85","pos_beh1","2.51752253025277","39.7675225302528"
"86","pos_beh1","-2.29290135800931","34.9570986419907"
"87","pos_beh1","0.888502410506277","38.1385024105063"
"88","pos_beh1","-1.86012733016071","35.3898726698393"
"89","pos_beh1","-1.90551830039465","35.3444816996053"
"90","pos_beh1","-1.83014134173207","35.4198586582679"
"91","pos_beh1","0.934393904260159","38.1843939042602"
"92","pos_beh1","-0.0168915159892874","37.2331084840107"
"93","pos_beh1","0.66959601454871","37.9195960145487"
"94","pos_beh1","-0.309012533476544","36.9409874665235"
"95","pos_beh1","0.618978721972882","37.8689787219729"
"96","pos_beh1","-0.103750235056448","37.1462497649436"
"97","pos_beh1","-0.499874926288729","36.7501250737113"
"98","pos_beh1","-0.596903204216159","36.6530967957838"
"99","pos_beh1","-0.75172552487057","36.4982744751294"
"100","pos_beh1","-1.15910732479615","36.0908926752038"
"101","pos_beh1","-2.56859418216446","34.6814058178355"
"102","pos_beh1","-1.19882805455893","36.0511719454411"
"103","pos_beh1","-2.11628212819075","35.1337178718093"
"104","pos_beh1","0.799137301425219","38.0491373014252"
"105","pos_beh1","-0.596551161908565","36.6534488380914"
"106","pos_beh1","-0.426529870018475","36.8234701299815"
"107","pos_beh1","0.187476190960861","37.4374761909609"
"108","pos_beh1","1.17019003382793","38.4201900338279"
"109","pos_beh1","-1.31339577848505","35.9366042215149"
"110","pos_beh1","-1.73904755010235","35.5109524498977"
"111","pos_beh1","-0.218803176346101","37.0311968236539"
"112","pos_beh1","-2.51764304130305","34.732356958697"
"113","pos_beh1","-1.98387696624809","35.2661230337519"
"114","pos_beh1","-0.838316103478467","36.4116838965215"
"115","pos_beh1","-3.7346722234586","33.5153277765414"
"116","pos_beh1","1.76878389762375","39.0187838976237"
"117","pos_beh1","1.19055725907029","38.4405572590703"
"118","pos_beh1","2.41115220486665","39.6611522048666"
"119","pos_beh1","0.0989219566227259","37.3489219566227"
"120","pos_beh1","1.54350803797015","38.7935080379702"
"121","pos_beh1","-0.999874728489126","36.2501252715109"
"122","pos_beh1","-0.520121871435922","36.7298781285641"
"123","pos_beh1","-0.653749465635978","36.596250534364"
"124","pos_beh1","-2.92050581859553","34.3294941814045"
"125","pos_beh1","-1.25686236878742","35.9931376312126"
"126","pos_beh1","-1.11229329196364","36.1377067080364"
"127","pos_beh1","-2.12267465144064","35.1273253485594"
"128","pos_beh1","1.70272859017202","38.952728590172"
"129","pos_beh1","0.244681384155584","37.4946813841556"
"130","pos_beh1","-0.716091751127331","36.5339082488727"
"131","pos_beh1","-0.792997776368495","36.4570022236315"
"132","pos_beh1","-1.37318941966281","35.8768105803372"
"133","pos_beh1","-3.25072527422984","33.9992747257702"
"134","pos_beh1","-0.630511087562035","36.619488912438"
"135","pos_beh1","1.85228447240797","39.102284472408"
"136","pos_beh1","0.731612844189874","37.9816128441899"
"137","pos_beh1","-1.16267607776278","36.0873239222372"
"138","pos_beh1","1.17010711885925","38.4201071188592"
"139","pos_beh1","-2.11087516643385","35.1391248335662"
"140","pos_beh1","2.72929599866353","39.9792959986635"
"141","pos_beh1","2.39681229713941","39.6468122971394"
"142","pos_beh1","0.227238350353976","37.477238350354"
"143","pos_beh1","0.27835435675388","37.5283543567539"
"144","pos_beh1","-1.95496928522506","35.2950307147749"
"145","pos_beh1","1.62306395429544","38.8730639542954"
"146","pos_beh1","-0.616363041423581","36.6336369585764"
"147","pos_beh1","-0.062676795615889","37.1873232043841"
"148","pos_beh1","-2.49126934402549","34.7587306559745"
"149","pos_beh1","-0.869599987623069","36.3804000123769"
"150","pos_beh1","-1.23112576155612","36.0188742384439"
"151","pos_beh1","-1.14506845290626","36.1049315470937"
"152","pos_beh1","-0.565804411059488","36.6841955889405"
"153","pos_beh1","0.820975108484037","38.070975108484"
"154","pos_beh1","2.47243781861426","39.7224378186143"
"155","pos_beh1","-0.14090410360389","37.1090958963961"
"156","pos_beh1","0.272134039178564","37.5221340391786"
"157","pos_beh1","0.120916610094579","37.3709166100946"
"158","pos_beh1","0.697968848881619","37.9479688488816"
"159","pos_beh1","-1.87046786249897","35.379532137501"
"160","pos_beh1","-0.215385923438109","37.0346140765619"
"161","pos_beh1","-1.03019117111792","36.2198088288821"
"162","pos_beh1","-0.808795886030501","36.4412041139695"
"163","pos_beh1","0.57270362102317","37.8227036210232"
"164","pos_beh1","-0.543435438142302","36.7065645618577"
"165","pos_beh1","-0.412476474011986","36.837523525988"
"166","pos_beh1","-1.25202055028259","35.9979794497174"
"167","pos_beh1","1.2067532150511","38.4567532150511"
"168","pos_beh1","-0.697673071972354","36.5523269280276"
"169","pos_beh1","-0.0446071381697943","37.2053928618302"
"170","pos_beh1","-0.952231716490076","36.2977682835099"
"171","pos_beh1","-3.13312527496487","34.1168747250351"
"172","pos_beh1","0.435787238197856","37.6857872381979"
"173","pos_beh1","-1.66518743066251","35.5848125693375"
"174","pos_beh1","0.072174983407504","37.3221749834075"
"175","pos_beh1","1.82065393371151","39.0706539337115"
"176","pos_beh1","0.633465975597105","37.8834659755971"
"177","pos_beh1","0.652163596887916","37.9021635968879"
"178","pos_beh1","1.5050943455562","38.7550943455562"
"179","pos_beh1","-0.0297408135929253","37.2202591864071"
"180","pos_beh1","0.319619678693557","37.5696196786936"
"181","pos_beh1","0.756970517761014","38.006970517761"
"182","pos_beh1","-0.42907735476707","36.8209226452329"
"183","pos_beh1","-2.56334759566384","34.6866524043362"
"184","pos_beh1","0.495581360400549","37.7455813604005"
"185","pos_beh1","1.25038509127789","38.5003850912779"
"186","pos_beh1","-0.163049861734439","37.0869501382656"
"187","pos_beh1","-2.10164941808005","35.1483505819199"
"188","pos_beh1","1.01520144561266","38.2652014456127"
"189","pos_beh1","-2.68604263884918","34.5639573611508"
"190","pos_beh1","-0.690560341850585","36.5594396581494"
"191","pos_beh1","-0.474240015935886","36.7757599840641"
"192","pos_beh1","-2.30180187070073","34.9481981292993"
"193","pos_beh1","0.322416150141964","37.572416150142"
"194","pos_beh1","0.605696926215282","37.8556969262153"
"195","pos_beh1","-0.617336104994293","36.6326638950057"
"196","pos_beh1","-1.82414053000558","35.4258594699944"
"197","pos_beh1","0.0454262380142857","37.2954262380143"
"198","pos_beh1","0.359318647264631","37.6093186472646"
"199","pos_beh1","0.0274727939001617","37.2774727939002"
"200","pos_beh1","2.74861643820993","39.9986164382099"
"201","pos_beh1","1.06874542193194","38.3187454219319"
"202","pos_beh1","-3.05127980513728","34.1987201948627"
"203","pos_beh1","-3.6118137706787","33.6381862293213"
"204","pos_beh1","-1.06553231627739","36.1844676837226"
"205","pos_beh1","-2.42935887531697","34.820641124683"
"206","pos_beh1","-2.07348044324271","35.1765195567573"
"207","pos_beh1","2.68834224001139","39.9383422400114"
"208","pos_beh1","-0.282896338116841","36.9671036618832"
"209","pos_beh1","-1.69112327891092","35.5588767210891"
"210","pos_beh1","-0.719924756480303","36.5300752435197"
"211","pos_beh1","-2.15608755746893","35.0939124425311"
"212","pos_beh1","-1.57410270960668","35.6758972903933"
"213","pos_beh1","-2.34937121312242","34.9006287868776"
"214","pos_beh1","2.07731595832289","39.3273159583229"
"215","pos_beh1","-1.14830954736896","36.101690452631"
"216","pos_beh1","0.89430827826297","38.144308278263"
"217","pos_beh1","0.163037810356417","37.4130378103564"
"218","pos_beh1","2.17935854136069","39.4293585413607"
"219","pos_beh1","-0.919006631220035","36.33099336878"
"220","pos_beh1","-0.097752687015639","37.1522473129844"
"221","pos_beh1","0.398564671970462","37.6485646719705"
"222","pos_beh1","-0.0159036725742804","37.2340963274257"
"223","pos_beh1","0.499809673492503","37.7498096734925"
"224","pos_beh1","-1.1895781954888","36.0604218045112"
"225","pos_beh1","-1.78787383385627","35.4621261661437"
"226","pos_beh1","1.04092697356689","38.2909269735669"
"227","pos_beh1","-1.7897524176811","35.4602475823189"
"228","pos_beh1","-2.11561268155799","35.134387318442"
"229","pos_beh1","0.612173636243844","37.8621736362438"
"230","pos_beh1","1.56718116921016","38.8171811692102"
"231","pos_beh1","0.590159750588445","37.8401597505884"
"232","pos_beh1","0.724045543292072","37.9740455432921"
"233","pos_beh1","0.0428840261736057","37.2928840261736"
"234","pos_beh1","0.621628729598207","37.8716287295982"
"235","pos_beh1","-0.919070512886639","36.3309294871134"
"236","pos_beh1","1.15300184821825","38.4030018482183"
"237","pos_beh1","-0.472042189641494","36.7779578103585"
"238","pos_beh1","0.556054912834419","37.8060549128344"
"239","pos_beh1","-2.89631176942931","34.3536882305707"
"240","pos_beh1","1.1944670633182","38.4444670633182"
"241","pos_beh1","-0.0869264966649291","37.1630735033351"
"242","pos_beh1","1.39097655910498","38.640976559105"
"243","pos_beh1","0.745205446142016","37.995205446142"
